Text,Date,Keyword
@ItsDawns Thank @rmilana don't like it  hehe but it's very easy and well I'm just a Danish Dude,Mon Apr 06 23:56:12 PDT 2009,general
"@Craftysince1990 Lol, that's sweet! I bought tickets last year &amp;&amp; my PartnerInCrime flaked so I didn't end up going  but this, FOR SURE!",Mon Apr 06 23:56:17 PDT 2009,general
@razzberrie wha so now its 4GB! yay! haha no more laggy computers! but my mba cannot upgrade ,Mon Apr 06 23:56:18 PDT 2009,general
@defsound aawwwww i know what u mean. iv never been that girl with a sense of humor ,Mon Apr 06 23:56:25 PDT 2009,general
@zaibatsu ME...I'm up.  ,Mon Apr 06 23:56:29 PDT 2009,general
was super lucky to get a seat on the train. We pay �40 for this 25 min journey. ,Mon Apr 06 23:56:33 PDT 2009,general
@Coyoteontherun Bet I-  Oh wait Mac?  No prolly not. ,Mon Apr 06 23:56:39 PDT 2009,general
"My navel piercing tore a bit when I was forcing my dog into the bed of my truck.  MY FAULT, I know.    It looks to be healing.  Yay!",Mon Apr 06 23:56:45 PDT 2009,general
"wow! i got sick out of nowhere  and now i cant think straight....and mtv hasnt posted the hills online, wtf!",Mon Apr 06 23:56:47 PDT 2009,general
Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour... ,Mon Apr 06 23:56:48 PDT 2009,general
"Today's episode of &quot;House&quot; (Episode, Simple Explanation) was so heartbreaking. ",Mon Apr 06 23:56:51 PDT 2009,general
I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin ,Mon Apr 06 23:57:10 PDT 2009,general
@tpaw wooo yeah! Sorry to hear you missed out on Origin tickets ,Mon Apr 06 23:57:11 PDT 2009,general
Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!,Mon Apr 06 23:57:26 PDT 2009,general
I need some selsun blue...pretty sure i have a small spot of haole rot ,Mon Apr 06 23:57:32 PDT 2009,general
I think im coming down with something. ,Mon Apr 06 23:57:32 PDT 2009,general
re newing my twitter ,Mon Apr 06 23:57:33 PDT 2009,general
@lindseyviloria about that... I am gonna be in mexico ,Mon Apr 06 23:57:34 PDT 2009,general
@sweetlyaroundme ps I woke up this morning and I cant access any websites!  or I havent cleaned my computer completely,Mon Apr 06 23:57:45 PDT 2009,general
"Hates hearing his girl being ill, nothing I can do though ",Mon Apr 06 23:57:48 PDT 2009,general
"@SteveDiamond I know they have trouble, but I never heard a thing. I had MANY recommendations from MrTweet. ",Mon Apr 06 23:57:52 PDT 2009,general
@ScarlettDane no  mary &amp; i were going to go dress shopping tomorrow.,Mon Apr 06 23:57:56 PDT 2009,general
@NoelClarke Good morning you. Stop ignoring me just cos i said i like *cough* Take That  Am very sad now..boo hoo!,Mon Apr 06 23:57:58 PDT 2009,general
Feeling light headed and gross ,Mon Apr 06 23:58:02 PDT 2009,general
thanks chaffie... thousand apologies. please fogive me 4 i have sinned. ,Mon Apr 06 23:58:09 PDT 2009,general
"@ItsChelseaStaub Goodnight, Chels. And sorry about the major layout-delay.  &lt;3",Mon Apr 06 23:58:18 PDT 2009,general
"@Coll_aka_Aubrey Oh, you were joking? Well now I'm crushed! I was totally gonna stand in the middle of a field and wave my arms! ",Mon Apr 06 23:58:18 PDT 2009,general
Is waitin for th break down service as somethin fallen of my car. I've got my hot water bottle with me. Feel such a twat ,Mon Apr 06 23:58:19 PDT 2009,general
@HolyJaw all in the middle if the night. I've committed myself to installing windows 7 with boot camp but I'm already having issues ,Mon Apr 06 23:58:27 PDT 2009,general
"@RedGray Ah man- so sad, his cousin committed suicide yest and she was 8 months pregnant  - can you imagine... we been crying non stop... ",Mon Apr 06 23:58:34 PDT 2009,general
damn its down. ,Mon Apr 06 23:58:31 PDT 2009,general
Megan equals Murder. ,Mon Apr 06 23:58:32 PDT 2009,general
poor Sandra Cantu. My heart goes out to her family and friends. Rest in Peace Little One! ,Mon Apr 06 23:58:33 PDT 2009,general
morning all. v. groggy this morning.... ,Mon Apr 06 23:58:33 PDT 2009,general
I feel soooo bad for my doglet!  She is not understanding why her mouth is so sore!  Poor little thing ,Mon Apr 06 23:58:40 PDT 2009,general
Why oh why do I watch videos of people dying RIGHT BEFORE I'm going to sleep? ,Mon Apr 06 23:58:44 PDT 2009,general
why luke worral doesnt have twitter? ,Mon Apr 06 23:58:44 PDT 2009,general
@Dynoisthename haha you better watch those two. They might actually kill each other. ,Mon Apr 06 23:58:57 PDT 2009,general
twitter is a lot less interesting since cute people suddenly stopped flirting with me ,Mon Apr 06 23:58:59 PDT 2009,general
My stomach is feeling satisfied now......been starving for 2 hours. ,Mon Apr 06 23:58:59 PDT 2009,general
is very disappointed. ,Mon Apr 06 23:59:02 PDT 2009,general
"I nearly spoiled myself for House, did just a teeny bit, saw a name, but then it went away via link.  I won't be terribly surprised now.  ",Mon Apr 06 23:59:04 PDT 2009,general
@marlonjenglish ,Mon Apr 06 23:59:05 PDT 2009,general
@kittCAT8 ya i was basically screwed. just rewrote it  i will seriously go with you if you want! i dont know anyone else who wants to goo!,Mon Apr 06 23:59:42 PDT 2009,general
@LRon_Jaii LMAOOO mornin baybeeee. Don't lie?! A peaceful journey?! My train is straight boring  not even a hooded teef in sight.,Mon Apr 06 23:59:45 PDT 2009,general
I wish I had someone to talk to. I'm so upset.  no one likes me anyway,Mon Apr 06 23:59:46 PDT 2009,general
@Willie_Day26 hommmmeeworrkkk  boooo hope you fellas had a good night,Mon Apr 06 23:59:46 PDT 2009,general
@Japh I wish I'd known that there were more tickets earlier. Rang this arvo - one left but Amy would end up sitting alone. Sigh  Too Hard.,Tue Apr 07 00:00:08 PDT 2009,general
"woke up to find this cold/flu/illness-type thing isn't going without a fight and, apparently, beats you up in your sleep. Sorry, keynote ",Tue Apr 07 00:00:18 PDT 2009,general
"WHF?? T:SCC killed Derek Reese (Brian Austin Green), I actually liked that character! ",Tue Apr 07 00:00:18 PDT 2009,general
equinux.com just crashed safari tks you! ,Tue Apr 07 00:00:22 PDT 2009,general
&quot;fire of anatolia&quot; is fired... costumes are destroyed... it's so poor situation ,Tue Apr 07 00:00:41 PDT 2009,general
"8:00am typical British morning. Cold, wet, road full of miserable angry drivers..... good times! I need a holiday ",Tue Apr 07 00:00:40 PDT 2009,general
"really now, time for sleep.  dreaming of my city, more tattoos, and other great things.  waking up to early morning sociology ",Tue Apr 07 00:00:49 PDT 2009,general
"Just bought Sour gummi worms, peach gummi O's, and cheeto puffs... AND a 44 ounce soda... I'm such a fat ass  Had a huge dinner too.",Tue Apr 07 00:00:52 PDT 2009,general
"@Tubeyornot2B you and me both. I thought I found a tweetheart, but I guess not.  so the search continues.. :-\",Tue Apr 07 00:00:53 PDT 2009,general
"@Pixie_Anna scroll back a few hours, you missed a whole lotta Jon ",Tue Apr 07 00:00:55 PDT 2009,general
@CyFyre no   finished two years then had twinzzzzzzzzzzz,Tue Apr 07 00:01:00 PDT 2009,general
Missed #24 and #the hills  now I have to catch up tomor.. But I have Real Housewives ugh I need to figure out my priorities,Tue Apr 07 00:01:12 PDT 2009,general
"Oh, and it's officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik's in bed.",Tue Apr 07 00:01:14 PDT 2009,general
Needs the motivation to get dressed and go to work I hate training ,Tue Apr 07 00:01:16 PDT 2009,general
Didn't make it by here today.   They are saying we will have snow tomorrow. WTF?  It is Tennessee.  It doesn't even snow here in winter.,Tue Apr 07 00:01:16 PDT 2009,general
I just had two people stop following me ,Tue Apr 07 00:01:17 PDT 2009,general
Tried to fix hubby's computer. It didn't come with disks and now windows key won't work.  might have to buy it (like we can afford that),Tue Apr 07 00:01:21 PDT 2009,general
@V3events  no way!?  Ur at a game right now!? ,Tue Apr 07 00:01:23 PDT 2009,general
It seems that Twitter lost some updates yesterday - again!!  #twitter #fail,Tue Apr 07 00:01:29 PDT 2009,general
my paronychia hurts ,Tue Apr 07 00:01:34 PDT 2009,general
http://twitpic.com/2y4vn - remember these days? neither do i. siiiiike. i miss my old body  someday soon u shall be miiiiine.,Tue Apr 07 00:01:41 PDT 2009,general
back @ work. Had a bad start of day almost falling down the stairs  Not enjoying work yet...,Tue Apr 07 00:01:43 PDT 2009,general
i &lt;3 CIGS..RIP ,Tue Apr 07 00:01:44 PDT 2009,general
"i'm up, so much paperwork to do today. `n i'm kinda getting sick  not fun",Tue Apr 07 00:01:49 PDT 2009,general
Just did 5km on the tready and want to die... I'm not built for running... ,Tue Apr 07 00:01:55 PDT 2009,general
@un1xnut if only I didn't work an evening/night job ,Tue Apr 07 00:01:59 PDT 2009,general
Need's help with this anxiety crap ,Tue Apr 07 00:01:59 PDT 2009,general
@CHASEBOOGIE lol dont ask i was being nice given a ride shit started bar b cueing on the freeway  lmao i been had mine ready,Tue Apr 07 00:01:59 PDT 2009,general
"@azraeel Got home after 10 in the end, back in for a 9am start aswell ",Tue Apr 07 00:02:02 PDT 2009,general
throat is so raw she cannot sleep....  ,Tue Apr 07 00:02:03 PDT 2009,general
// :T I just asked my friend what piglet was (winnie the pooh.) ....seriously guys what is it ,Tue Apr 07 00:02:06 PDT 2009,general
i burnt my tongue on miso soup today ,Tue Apr 07 00:02:07 PDT 2009,general
had the worst dream abt some turd face ex.. ugh. it was awful. ,Tue Apr 07 00:02:11 PDT 2009,general
Longing to own a sewing machine! My Birthday is too far away! ,Tue Apr 07 00:02:16 PDT 2009,general
I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! ,Tue Apr 07 00:02:23 PDT 2009,general
@TerryFree Lol byeee time to go ,Tue Apr 07 00:02:28 PDT 2009,general
"@Skunkie Sorry, I guess sarcasm is hard to show in 130 characters.  ",Tue Apr 07 00:02:28 PDT 2009,general
"just microwaved a kashi chicken and spinach thing, and put in the Milk dvd. anyone seen it? i bet it's good. i still havent seen slumdog ",Tue Apr 07 00:02:31 PDT 2009,general
Just got up i have to watch my lil' bro's ... Mom is at work ,Tue Apr 07 00:02:34 PDT 2009,general
oh god one of the teachers here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA,Tue Apr 07 00:02:35 PDT 2009,general
Still a got headache  . Getting ready for work,Tue Apr 07 00:02:37 PDT 2009,general
"has to flip his lifestyle around, goodbye to sleeping in  and hello work at 6am!",Tue Apr 07 00:02:40 PDT 2009,general
@EvilUnicorn will do  &lt;3,Tue Apr 07 00:02:42 PDT 2009,general
"@honeyortar the hinge broke  it works, just doesn't open smoothly and it's pissing me off. I dunno I'll see if it can be fixed first.",Tue Apr 07 00:02:47 PDT 2009,general
Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.,Tue Apr 07 00:02:50 PDT 2009,general
@rachaelyamagata You were amazing Rach! Thank you for the music! I waited outside but you never showed up!  There's always the next album!,Tue Apr 07 00:02:54 PDT 2009,general
@Nightwyrm no not yet ,Tue Apr 07 00:02:57 PDT 2009,general
i ate so many cookies that I think I'm hallucinating... ,Tue Apr 07 00:02:55 PDT 2009,general
i don't wanna go to work i wanna go to bed! ,Tue Apr 07 00:02:58 PDT 2009,general
So much for th paper.  i just woke up from my nap ,Tue Apr 07 00:02:59 PDT 2009,general
@rampantheart can do everything except add a twitter field in the comment.. ,Tue Apr 07 00:03:01 PDT 2009,general
"I found my MADDEN '08!  in '09  ...oh well, I say Old is New Again!",Tue Apr 07 00:03:10 PDT 2009,general
is missing his favourite friend ,Tue Apr 07 00:03:11 PDT 2009,general
@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT ,Tue Apr 07 00:03:12 PDT 2009,general
"I don't want to talk to advisors, they don't advise, the judge your arse off ",Tue Apr 07 00:03:14 PDT 2009,general
down to 2 packs of moroccan mint tea...and a whole truckloads of kenyan tea. ,Tue Apr 07 00:03:16 PDT 2009,general
@idolette @marissatastic - I'm so sad about the House episode tonight  but bigger &amp; better things (damn that Taub LOL),Tue Apr 07 00:03:23 PDT 2009,general
@choclatdrop404 he's not paying me any attn ,Tue Apr 07 00:03:33 PDT 2009,general
@shalinique For saying 2 may change up ur twitter game I like u just the way u r on here ,Tue Apr 07 00:03:32 PDT 2009,general
@Gen_Marie  I hope we can fix you in California at least.....,Tue Apr 07 00:03:34 PDT 2009,general
@oishiieats ,Tue Apr 07 00:03:36 PDT 2009,general
I'm Not There is on HBO in 30 minutes! Got excited then remembered I should get some sleep tonight. And why is it not on again soon? Sad ,Tue Apr 07 00:03:37 PDT 2009,general
Too tired to leave bed. ,Tue Apr 07 00:03:37 PDT 2009,general
@adreamforsteph ok House was sad. ,Tue Apr 07 00:03:39 PDT 2009,general
"ooh...hungry... before anything creeps out of the kitchen with legs...and/or arms...*attacks fridge* ah, cold chicken how exciting ",Tue Apr 07 00:03:39 PDT 2009,general
@junebugg15  I had to super glue my shoe!! Lol,Tue Apr 07 00:03:42 PDT 2009,general
owwwwww!!!  What a doozy of a headache.  2 tablets later and it has only taken  off a slight edge ,Tue Apr 07 00:03:54 PDT 2009,general
Only two more days until holidays! All my friends are in public schools so we can't hang out on Thursday  THEN DISNEYLAND OMG.,Tue Apr 07 00:03:54 PDT 2009,general
Finds her mom rly annoying. I need to detox and do an H2O day. My skin is shitting. ,Tue Apr 07 00:04:55 PDT 2009,general
I'm off to bed... way to late... will likely be a sac a shit at work tomorrow.  ,Tue Apr 07 00:04:59 PDT 2009,general
"@ylizabeth because you died, and i never see you. ",Tue Apr 07 00:05:01 PDT 2009,general
@kcarruthers I'm only 540 years old in pixie years. ,Tue Apr 07 00:05:02 PDT 2009,general
body clock still up the chuffer..note never ever stay up late again -also afro is back ,Tue Apr 07 00:05:09 PDT 2009,general
stupid thing wont let me get into my old twitter page so i had to make a new one ,Tue Apr 07 00:05:08 PDT 2009,general
I am soooo tired @ work ,Tue Apr 07 00:05:12 PDT 2009,general
Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx,Tue Apr 07 00:05:13 PDT 2009,general
@kristinfinley ur phone and its breaking disease has spread to my phone it doesnt ring any more  just flashes agh only one moth till a ...,Tue Apr 07 00:05:23 PDT 2009,general
won't be doing the Frank Morgan race ,Tue Apr 07 00:05:24 PDT 2009,general
@CHRISDJMOYLES I'm not excited as I live in Wales ,Tue Apr 07 00:05:24 PDT 2009,general
"blahhh, my throat is sore &amp; i keep coughing. i hate being sick ",Tue Apr 07 00:05:25 PDT 2009,general
"I'm sitting up, unable to sleep ",Tue Apr 07 00:05:28 PDT 2009,general
"Motivated to sleep, but I'm feeling quite icky. ",Tue Apr 07 00:05:30 PDT 2009,general
"Oh dear, all the pups died 1 by 1 last night, perhaps it was because Princess rejected them ",Tue Apr 07 00:05:37 PDT 2009,general
I am going to be 30 in a month...  Ugh ,Tue Apr 07 00:05:39 PDT 2009,general
3 in the morning and I can't sleep. ,Tue Apr 07 00:05:40 PDT 2009,general
"@scarletjac thanks, I know that video is harrowing, especially the last 2 minutes  I must admit I cried",Tue Apr 07 00:05:41 PDT 2009,general
"Just wrote a 2 pg paper n 30 min, studied n now off 2 bed. Gotta wake up n 3 hours. OH JOY!  Nite all!",Tue Apr 07 00:05:44 PDT 2009,general
beginning to enjoy lazy town - oh dear ,Tue Apr 07 00:05:45 PDT 2009,general
or should i say my brain needs to optimise my neural search pathways to find my muscles again ,Tue Apr 07 00:05:48 PDT 2009,general
I cried when I heard the girl from Tracy was found today. It was soooo sad   May god bless Sandra Cantu.,Tue Apr 07 00:05:53 PDT 2009,general
@gmg2001 lol omg don't tempt me! I just started p90 2 hours ago. I need to at least be good for a day! shoulda asked me yesterday ,Tue Apr 07 00:05:52 PDT 2009,general
Had a moment with run fatboy run ,Tue Apr 07 00:05:53 PDT 2009,general
"haven't even had time to twitt theese last few days, insane! ",Tue Apr 07 00:05:55 PDT 2009,general
"@Wyldceltic1 oh man, it was the most sad ever. ",Tue Apr 07 00:05:57 PDT 2009,general
Twitter woke me up ,Tue Apr 07 00:06:01 PDT 2009,general
@SpazMoraz get up lady! See you in work ... Boohoo ,Tue Apr 07 00:06:17 PDT 2009,general
Something got into my eye...now its itchy. aw. ,Tue Apr 07 00:06:20 PDT 2009,general
@mrskutcher I was just thinking that today - how deprssing it all is!  Makes us appreciate life more.,Tue Apr 07 00:06:24 PDT 2009,general
@keelybin Ermmm not really. It's hearing the dreaded alarm clock ,Tue Apr 07 00:06:21 PDT 2009,general
@cannibaleyes I as bowling and the shit ripped ,Tue Apr 07 00:06:29 PDT 2009,general
"@EIsie Mate that's rubbish  10pt hug. Tom covered in spots and obviously not happy, but Doc says it's nothing 'bad'. Tell that to Tom...",Tue Apr 07 00:06:39 PDT 2009,general
@Warlach Curse ye!! Have fun at it. I miss doing online PR for Paramount Pics ,Tue Apr 07 00:06:44 PDT 2009,general
"ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family ",Tue Apr 07 00:06:51 PDT 2009,general
Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy ,Tue Apr 07 00:06:51 PDT 2009,general
"How sad, I did not know Andy Hallet died  http://tinyurl.com/dhq7xv",Tue Apr 07 00:06:56 PDT 2009,general
... or so I thought....  ,Tue Apr 07 00:07:00 PDT 2009,general
"@markress understand that, we are all busy. I can only tweet after work. ",Tue Apr 07 00:07:03 PDT 2009,general
@samsungimaging better get your auto feature ironed out. that blast of advertisements was nothing less than industrial strength spam! ,Tue Apr 07 00:07:05 PDT 2009,general
"@TexasVegetarian Oh, God, ow.  That must have hurt like a bitch.  ",Tue Apr 07 00:07:07 PDT 2009,general
"Up and showered, now to get dressed for the late shift lollypop ",Tue Apr 07 00:07:08 PDT 2009,general
@GillianMe Yeah he was ,Tue Apr 07 00:07:08 PDT 2009,general
"really now, time for sleep. dreaming of my city, more tattoos, and other great things. waking up to early morning sociology ",Tue Apr 07 00:07:09 PDT 2009,general
@dougiemcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset lol..a msg would make up 4 it!,Tue Apr 07 00:07:12 PDT 2009,general
Good morning... I wish the weather was as good as in Germany today ,Tue Apr 07 00:07:21 PDT 2009,general
I wish we had a Dunkin Donuts in Holland  Today my moms back from Japan. Can't wait to see her!,Tue Apr 07 00:07:32 PDT 2009,general
Sooooooo busy right now. Have a lot of custom orders to catch up on! Haven't blogged since the 31st.  There aren't enough hrs in a day! ;),Tue Apr 07 00:07:39 PDT 2009,general
right got a stinking headache but I need to run I'm not a happy bunny ,Tue Apr 07 00:07:46 PDT 2009,general
"sorry, I should say that this vid hits you hard, please beware the last 2 minutes especially  http://www.youtube.com/watch?v=EUJSME0TORw",Tue Apr 07 00:07:47 PDT 2009,general
Wondering why gamebattles is down  http://bit.ly/qZuUY,Tue Apr 07 00:07:49 PDT 2009,general
Too much traffic on the A2  Can't wait till all 10 lanes are ready ... 2010?,Tue Apr 07 00:07:50 PDT 2009,general
slept for 11 hours.. had been awake since 5.30am yesterday..  and still i was late for the exam  gotta wake up at 5 tomoro onwards ,Tue Apr 07 00:07:54 PDT 2009,general
Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez... ,Tue Apr 07 00:07:54 PDT 2009,general
Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess... ,Tue Apr 07 00:08:00 PDT 2009,general
they usually make me Zzzz... but not today ,Tue Apr 07 00:08:02 PDT 2009,general
My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late. ,Tue Apr 07 00:08:07 PDT 2009,general
"@rougeforever I've just been faffing  Actually, reading; which is work but doesn't feel productive.",Tue Apr 07 00:08:07 PDT 2009,general
@thecampingforum if the forcasters are to be believed we'll be lucky of it lasts till this afternoon ,Tue Apr 07 00:08:12 PDT 2009,general
@babybazooka i do too...but it's hard ,Tue Apr 07 00:08:13 PDT 2009,general
"@CherylTheLibr_n Thanks for the Rebuilders/Rebuilding tip.  She's trying to help her mom thru a divorce, and herself thru a breakup.  ",Tue Apr 07 00:08:26 PDT 2009,general
Left head phone has died this morning. 1 head phone to keep me company on my journey ,Tue Apr 07 00:08:36 PDT 2009,general
@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.,Tue Apr 07 00:08:46 PDT 2009,general
i cant sleep ugghhh ,Tue Apr 07 00:08:52 PDT 2009,general
just got to work and am so ravenous have eaten my gipton steak &amp; branston sarnies. Now I'll have to buy something for lunch!!   doh!,Tue Apr 07 00:08:54 PDT 2009,general
"New iphone, yay! Not restoring backup, no!  Stupid apple.",Tue Apr 07 00:09:03 PDT 2009,general
"A few catering gigs, very cool, getting ready for the normal week.  Working on Easter.  ",Tue Apr 07 00:10:51 PDT 2009,general
i cant sleep ,Tue Apr 07 00:10:52 PDT 2009,general
"@hamporter I always walk by the annex hoping to see you, but instead I get the Nguyen family ",Tue Apr 07 00:11:03 PDT 2009,general
Know exactly how you feel man  re: http://ff.im/1XTN7,Tue Apr 07 00:11:06 PDT 2009,general
im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !! ,Tue Apr 07 00:11:11 PDT 2009,general
"I really don't want to go back to Chicago. I liked not hearing about bad politicians or Oprah, I hate Oprah.  Only 4 days left in the UK ",Tue Apr 07 00:11:19 PDT 2009,general
@CandiceNicolePR I haven't heard from you in while ,Tue Apr 07 00:11:21 PDT 2009,general
Still doing homework. ,Tue Apr 07 00:11:34 PDT 2009,general
@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go ,Tue Apr 07 00:11:40 PDT 2009,general
Tony has changed so much. Why did he have to change? ,Tue Apr 07 00:11:43 PDT 2009,general
"Feeling a bit better today, at least I can walk. I have NO idea what happened yesterday. On my way to school now... Ugh... ",Tue Apr 07 00:11:49 PDT 2009,general
Just about to leave for another exciting day at work ,Tue Apr 07 00:11:50 PDT 2009,general
"@christieeee Aww, I'm so sorry dearyy ",Tue Apr 07 00:11:51 PDT 2009,general
Fuck la circulation ce mat1 ,Tue Apr 07 00:11:53 PDT 2009,general
"Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w",Tue Apr 07 00:11:55 PDT 2009,general
I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars ,Tue Apr 07 00:11:56 PDT 2009,general
"Ok... so 2 hours into the self imposed shopping ban, and i am already aching for a shoe fix...this is going to be harder than i thought ",Tue Apr 07 00:11:56 PDT 2009,general
My whip cream is melting ,Tue Apr 07 00:12:00 PDT 2009,general
I was woken up by my mom. now i cant get to sleep. ,Tue Apr 07 00:12:10 PDT 2009,general
"Lonely bed, no husband. ",Tue Apr 07 00:12:13 PDT 2009,general
"Why is it that I have 46 followers, none of whom acknowledge me? ",Tue Apr 07 00:12:15 PDT 2009,general
Stupid m&amp;ms make my stomach hurt ,Tue Apr 07 00:12:16 PDT 2009,general
Best monday ever. Missed gossip girl.  Oh well. Spent time with BFF today! Wonderful Night! xoxo,Tue Apr 07 00:12:21 PDT 2009,general
@pilvlp My luck I'd probably get stopped by a cop or something stupid!  ,Tue Apr 07 00:12:27 PDT 2009,general
Sitting at home and im very bored   keep hearing really weird noises downstairs. Kinda creepy,Tue Apr 07 00:12:27 PDT 2009,general
Let us know how he's doing ok? ,Tue Apr 07 00:12:34 PDT 2009,general
"@Kailuh Dis guy was talking about his brother's cock, and thats all I feel like talking about   EWWW  You can figure out the rest.",Tue Apr 07 00:12:37 PDT 2009,general
my birthday today. feel so old ,Tue Apr 07 00:12:37 PDT 2009,general
@Amelia_Torode Have fun shopping ... but bear in mind the horrible forex truth  http://bit.ly/kHBN  ,Tue Apr 07 00:12:36 PDT 2009,general
ok my TWEET PEEP i must head to bed now...Got to take a test in Law tomorrow  ...is it summer yet?  anyway much love and HUGGERS,Tue Apr 07 00:12:36 PDT 2009,general
working on my lab report that's due 2359hr tonight. ,Tue Apr 07 00:12:37 PDT 2009,general
I am awake now because of twitters! I was just dozing off. . . ,Tue Apr 07 00:12:46 PDT 2009,general
"@jillglavan soooo disappointed your T.I. party is when I leave for Vegas. I was so jacked up when you first talked about it, now nothing ",Tue Apr 07 00:12:47 PDT 2009,general
"@runawaystarling unfort, msn is a douche and a half to me ",Tue Apr 07 00:12:48 PDT 2009,general
i have to butting poop again ,Tue Apr 07 00:12:48 PDT 2009,general
@oinker_aida i agree! ,Tue Apr 07 00:12:49 PDT 2009,general
all these crazy pollen trees in Washington state are making my sinuses go crazy ,Tue Apr 07 00:12:53 PDT 2009,general
Stupid 3 year project! feels like you've conquered something then you realised it's only 1 year down ,Tue Apr 07 00:12:59 PDT 2009,general
@jdpeterson  hope you feel better. why cali?,Tue Apr 07 00:13:00 PDT 2009,general
I need to go out but I am so lazy. ,Tue Apr 07 00:13:02 PDT 2009,general
@laurenlenewx awww i'm sorry ,Tue Apr 07 00:13:02 PDT 2009,general
Woo for three pages down and seven to go...why in heck do I procrastinate!  Goal #1 for Grad School DO NOT WAIT!!!!!,Tue Apr 07 00:13:05 PDT 2009,general
"morning all. So tired today, should've stayed in bed ",Tue Apr 07 00:13:06 PDT 2009,general
off to town. forgot to charge my phone so don't think it will last all day ,Tue Apr 07 00:13:07 PDT 2009,general
why must I be awake at this untimely hour ,Tue Apr 07 00:13:07 PDT 2009,general
"i dont want to go to school tomorrow for an exam, after having one and a half weeks off ",Tue Apr 07 00:13:08 PDT 2009,general
"@Kal_Penn The thing that sucks the most is that you were the one I was most excited for, even before I knew who the final team would be. ",Tue Apr 07 00:13:12 PDT 2009,general
I can't sleep.  It's too windy and scary out.,Tue Apr 07 00:13:12 PDT 2009,general
@darylsws kids are on holidays ,Tue Apr 07 00:13:13 PDT 2009,general
summer camp or summer school?? Both are boarding lol. ,Tue Apr 07 00:13:15 PDT 2009,general
after 2am and i'm still sniffling and sneezing. can't sleep. morning is going to come way too early ,Tue Apr 07 00:13:16 PDT 2009,general
these guys who is Bill Gates's associates makes me feel like I know nothing!!! I don't even know my name now ,Tue Apr 07 00:13:20 PDT 2009,general
"Oh no!!!!!!!!!!!!! @AzPPA just sent email for State convention...May 17-18 &amp; there was Papyrus all over it. Sad, b/c I wanted to attend! ",Tue Apr 07 00:13:23 PDT 2009,general
@pelf81 but work is demanding for so much more ,Tue Apr 07 00:13:26 PDT 2009,general
watching greek. cant believe its the last day ill see you guys.  june 20.... ahh.,Tue Apr 07 00:13:36 PDT 2009,general
Is back at the cabbins  Ew!,Tue Apr 07 00:13:44 PDT 2009,general
terrified by the news from Italy  http://tinyurl.com/dhdpne,Tue Apr 07 00:13:47 PDT 2009,general
@lili_marlene Ohh that sux ,Tue Apr 07 00:13:49 PDT 2009,general
@brainiacmathew i know!  and im on spring break,Tue Apr 07 00:13:53 PDT 2009,general
is extremely hungry ,Tue Apr 07 00:13:53 PDT 2009,general
It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work ,Tue Apr 07 00:13:57 PDT 2009,general
@Jennchambless me neither and nobody is awake... NOBODY. I'm drunk and alone ,Tue Apr 07 00:13:59 PDT 2009,general
"@dark_butterfly Not just you. I thought he looked paler, too  Probably from drama filming. Jun looks healthier than ever, though.",Tue Apr 07 00:14:03 PDT 2009,general
.. sad to hear about the discovery of the little girl from Tracy. Her poor family ,Tue Apr 07 00:14:05 PDT 2009,general
just what am I supposed to think? ,Tue Apr 07 00:14:05 PDT 2009,general
Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough. ,Tue Apr 07 00:15:01 PDT 2009,general
"In office, doing irritating work for the worst client i've ever had. You cant choose your project if ur an employee.  ",Tue Apr 07 00:15:06 PDT 2009,general
